 id_proyecto;fecha_inicio;ubicacion;cliente;tecnico_encargado;tipo_proyecto;complejidad;indice_riesgo;experiencia_contratista;duracion_planificada_dias;retraso_dias;incidentes_ambientales;costo_presupuesto_inicial;costo_real_final;desviacion_coste_pct;coste_material_final;coste_maquinaria_final;coste_mano_obra_final;coste_adicional_final;tipo_material;diametro_tuberia_mm;longitud_tuberia_km;num_valvulas_compuerta;num_hidrantes;num_bocas_riego;m2_lona;tipo_lona;m2_geotextil;electrovalvulas;bombas;tipo_reparacion;complejidad_reparacion
HIDRO-2025-01349;2023-09-30 13:28:39.833459;Oeste;Privado;TEC-0021;Red Agua Potable;1;2,2;4;44;-7;3;985617,6;1167044,23;18,41;896319,6;27007,2;62290,8;181426,63;PE;200;14,52;4;1;29;0;;0;0;0;;0
HIDRO-2025-00439;2023-10-01 13:28:39.817114;Norte;Municipal;TEC-0010;Impermeabilización;1;1,4;5;15;-7;2;46473,6;47441,66;2,08;22808,16;5775,36;17890,08;968,06;;0;0,0;0;0;0;2256;200gr;2482;0;0;;0
HIDRO-2025-00747;2023-10-01 13:28:39.823124;Sur;Privado;TEC-0045;Impermeabilización;1;2,7;1;80;-1;1;323850,24;485775,36;50,0;149756,64;30842,88;143250,72;161925,12;;0;0,0;0;0;0;12048;vertederos;13253;0;0;;0
HIDRO-2025-01193;2023-10-01 13:28:39.830821;Este;Privado;TEC-0027;Reparación;2;1,8;2;38;-3;3;111844,55;152485,94;36,34;108248,85;653,98;2941,72;40641,39;PE;400;0,293;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00056;2023-10-03 13:28:39.810387;Sur;Municipal;TEC-0010;Red Agua Potable;2;2,7;2;62;8;6;938630,4;1407945,6;50,0;900782,4;9777,4;28070,6;469315,2;FD;200;15,77;4;1;31;0;;0;0;0;;0
HIDRO-2025-01152;2023-10-04 13:28:39.830131;Oeste;Municipal;TEC-0045;Riego Agrícola;2;2,6;5;9;-6;2;33499,9;48740,72;45,5;27762,8;150,0;5587,1;15240,82;;90;1,99;0;0;0;0;;0;3;1;;0
HIDRO-2025-01187;2023-10-04 13:28:39.830721;Oeste;Privado;TEC-0032;Impermeabilización;1;2,9;5;82;-7;2;278814,72;376544,31;35,05;149913,6;31457,28;97443,84;97729,59;;0;0,0;0;0;0;12288;400gr;13517;0;0;;0
HIDRO-2025-01421;2023-10-04 13:28:39.834668;Central;Comunidad de Regantes;TEC-0007;Reparación;2;2,8;2;35;0;4;159013,86;238520,79;50,0;155417,14;604,87;2991,84;79506,93;PE;500;0,271;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00303;2023-10-06 13:28:39.814749;Sur;Comunidad de Regantes;TEC-0043;Reparación;3;1,7;4;28;-7;3;8380,19;10222,97;21,99;6888,66;172,61;1318,92;1842,79;PE;160;0,116;0;0;0;0;;0;0;0;Refuerzo;3
HIDRO-2025-00549;2023-10-06 13:28:39.819228;Oeste;Industrial;TEC-0032;Red Agua Potable;1;2,3;4;102;-3;1;3347041,5;3710378,92;10,86;3236395,5;42346,0;68300,0;363337,42;FD;300;34,15;10;3;68;0;;0;0;0;;0
HIDRO-2025-00103;2023-10-07 13:28:39.811273;Norte;Comunidad de Regantes;TEC-0047;Red Agua Potable;2;1,2;5;71;0;0;2915628,0;3053019,87;4,71;2793800,0;34075,2;87752,8;137391,87;PE;315;18,32;5;1;36;0;;0;0;0;;0
HIDRO-2025-00376;2023-10-07 13:28:39.816024;Sur;Privado;TEC-0049;Impermeabilización;3;2,2;5;180;-7;1;383392,93;511143,7;33,32;206143,4;43256,32;133993,21;127750,77;;0;0,0;0;0;0;16897;400gr;18587;0;0;;0
HIDRO-2025-00952;2023-10-07 13:28:39.826654;Oeste;Privado;TEC-0033;Impermeabilización;2;1,3;2;34;-1;3;88581,76;97613,34;10,2;47628,8;9994,24;30958,72;9031,58;;0;0,0;0;0;0;3904;400gr;4294;0;0;;0
HIDRO-2025-01442;2023-10-07 13:28:39.835057;Sur;Comunidad de Regantes;TEC-0044;Red Agua Potable;1;2,4;3;3;0;0;49974,4;62850,37;25,77;44340,8;1388,8;4244,8;12875,97;PE;160;1,12;1;1;2;0;;0;0;0;;0
HIDRO-2025-00232;2023-10-08 13:28:39.813532;Norte;Comunidad de Regantes;TEC-0050;Riego Agrícola;1;2,1;2;30;-3;0;835072,4;1161851,47;39,13;759397,9;23047,8;52626,7;326779,07;;200;12,23;0;0;0;0;;0;24;2;;0
HIDRO-2025-00355;2023-10-09 13:28:39.815656;Oeste;Comunidad de Regantes;TEC-0017;Reparación;1;2,9;4;10;-6;0;17464,39;22999,98;31,7;16964,64;147,31;352,44;5535,59;FD;200;0,198;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00501;2023-10-09 13:28:39.818281;Norte;Privado;TEC-0032;Reparación;1;1,6;4;5;0;1;18530,69;21358,45;15,26;18195,84;142,85;192,0;2827,76;FD;300;0,096;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00156;2023-10-10 13:28:39.812219;Norte;Privado;TEC-0030;Riego Agrícola;2;2,0;4;25;-6;3;191083,1;249823,11;30,74;158391,7;8220,0;24471,4;58740,01;;110;8,07;0;0;0;0;;0;16;1;;0
HIDRO-2025-01370;2023-10-10 13:28:39.833812;Sur;Industrial;TEC-0028;Red Agua Potable;2;1,0;4;8;-7;0;197000,1;239259,64;21,45;190487,7;2492,4;4020,0;42259,54;FD;300;2,01;1;1;4;0;;0;0;0;;0
HIDRO-2025-00239;2023-10-11 13:28:39.813652;Oeste;Municipal;TEC-0022;Riego Agrícola;2;2,8;4;46;-5;1;1008616,4;1191812,42;18,16;917234,4;27790,8;63591,2;183196,02;;200;14,78;0;0;0;0;;0;29;2;;0
HIDRO-2025-00634;2023-10-11 13:28:39.820819;Norte;Comunidad de Regantes;TEC-0017;Riego Agrícola;1;1,3;1;32;-1;1;1312890,0;1641874,6;25,06;1231016,2;24033,6;57840,2;328984,6;;250;12,76;0;0;0;0;;0;25;2;;0
HIDRO-2025-00682;2023-10-11 13:28:39.821991;Sur;Privado;TEC-0044;Impermeabilización;1;2,1;2;38;-1;3;115998,6;142316,62;22,69;56929,41;14415,36;44653,83;26318,02;;0;0,0;0;0;0;5631;200gr;6194;0;0;;0
HIDRO-2025-01313;2023-10-11 13:28:39.832852;Este;Industrial;TEC-0041;Impermeabilización;1;2,1;3;110;3;0;443466,24;573405,22;29,3;205070,14;42234,88;196161,22;129938,98;;0;0,0;0;0;0;16498;vertederos;18148;0;0;;0
HIDRO-2025-00509;2023-10-12 13:28:39.818423;Sur;Privado;TEC-0044;Riego Agrícola;1;1,7;5;33;-7;0;608432,4;525625,37;-13,61;539951,8;17064,8;51415,8;-82807,03;;160;13,52;0;0;0;0;;0;27;2;;0
HIDRO-2025-01142;2023-10-12 13:28:39.829962;Sur;Comunidad de Regantes;TEC-0047;Impermeabilización;2;2,2;3;50;-4;2;119727,2;173638,19;45,03;58759,32;14878,72;46089,16;53910,99;;0;0,0;0;0;0;5812;200gr;6393;0;0;;0
HIDRO-2025-01267;2023-10-12 13:28:39.832060;Central;Industrial;TEC-0033;Impermeabilización;1;2,4;4;89;-6;2;359708,16;428251,18;19,06;166338,26;34257,92;159111,98;68543,02;;0;0,0;0;0;0;13382;vertederos;14720;0;0;;0
HIDRO-2025-00530;2023-10-13 13:28:39.818784;Central;Comunidad de Regantes;TEC-0023;Reparación;1;2,9;3;4;-5;2;23135,84;33319,56;44,02;22833,6;119,04;183,2;10183,72;FD;400;0,08;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00798;2023-10-13 13:28:39.824014;Oeste;Comunidad de Regantes;TEC-0020;Reparación;2;1,3;1;38;1;2;19403,4;24730,34;27,45;18255,84;271,56;876,0;5326,94;FD;150;0,292;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-01490;2023-10-13 13:28:39.835921;Sur;Privado;TEC-0042;Red Agua Potable;1;1,6;1;28;-1;0;220701,8;278670,17;26,27;182672,6;9460,0;28569,2;57968,37;PE;110;9,46;2;1;18;0;;0;0;0;;0
HIDRO-2025-00084;2023-10-14 13:28:39.810917;Oeste;Municipal;TEC-0022;Riego Agrícola;1;2,2;4;7;-7;3;197415,0;221320,89;12,11;185044,2;3702,6;8668,2;23905,89;;250;1,91;0;0;0;0;;0;3;1;;0
HIDRO-2025-01109;2023-10-14 13:28:39.829394;Norte;Privado;TEC-0002;Red Agua Potable;1;2,3;4;64;-6;2;1269561,6;1281845,18;0,97;1218369,6;13224,6;37967,4;12283,58;FD;200;21,33;6;2;42;0;;0;0;0;;0
HIDRO-2025-01190;2023-10-14 13:28:39.830771;Este;Industrial;TEC-0012;Riego Agrícola;1;1,1;3;28;1;0;264616,2;288937,03;9,19;219383,4;11440,0;33792,8;24320,83;;110;11,14;0;0;0;0;;0;22;2;;0
HIDRO-2025-01118;2023-10-15 13:28:39.829562;Sur;Comunidad de Regantes;TEC-0013;Impermeabilización;1;2,8;3;47;-5;2;189880,32;223066,42;17,48;87805,52;18083,84;83990,96;33186,1;;0;0,0;0;0;0;7064;vertederos;7770;0;0;;0
HIDRO-2025-00002;2023-10-16 13:28:39.809381;Central;Municipal;TEC-0016;Impermeabilización;1;1,9;1;37;0;2;125838,74;165032,58;31,15;67661,2;14197,76;43979,78;39193,84;;0;0,0;0;0;0;5546;400gr;6101;0;0;;0
HIDRO-2025-00072;2023-10-16 13:28:39.810694;Este;Municipal;TEC-0032;Reparación;2;2,6;4;27;-7;3;65580,08;88229,65;34,54;63135,0;462,02;1983,06;22649,56;PE;315;0,207;0;0;0;0;;0;0;0;Sustitución;2
HIDRO-2025-00215;2023-10-16 13:28:39.813235;Oeste;Comunidad de Regantes;TEC-0002;Impermeabilización;1;1,8;5;34;-7;2;103515,0;93802,91;-9,38;50802,75;12864,0;39848,25;-9712,09;;0;0,0;0;0;0;5025;200gr;5528;0;0;;0
HIDRO-2025-00368;2023-10-16 13:28:39.815889;Norte;Comunidad de Regantes;TEC-0008;Riego Agrícola;1;2,9;4;29;-2;4;773800,4;1034082,81;33,64;703670,9;21373,8;48755,7;260282,41;;200;11,33;0;0;0;0;;0;22;2;;0
HIDRO-2025-00004;2023-10-17 13:28:39.809429;Este;Privado;TEC-0004;Red Agua Potable;1;2,7;2;75;1;0;2460051,0;3665053,01;48,98;2378727,0;31124,0;50200,0;1205002,01;FD;300;25,1;7;2;50;0;;0;0;0;;0
HIDRO-2025-01160;2023-10-18 13:28:39.830262;Oeste;Municipal;TEC-0046;Impermeabilización;2;2,7;5;80;-7;3;190591,2;249819,9;31,08;93537,72;23685,12;73368,36;59228,7;;0;0,0;0;0;0;9252;200gr;10177;0;0;;0
HIDRO-2025-00319;2023-10-19 13:28:39.815027;Este;Industrial;TEC-0020;Reparación;1;1,9;2;7;-3;1;16193,45;22228,56;37,27;15827,47;107,88;258,1;6035,11;FD;250;0,145;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00493;2023-10-19 13:28:39.818145;Oeste;Privado;TEC-0041;Impermeabilización;1;3,0;2;22;0;1;66970,6;92490,5;38,11;32867,61;8322,56;25780,43;25519,9;;0;0,0;0;0;0;3251;200gr;3576;0;0;;0
HIDRO-2025-00954;2023-10-19 13:28:39.826689;Sur;Industrial;TEC-0021;Red Agua Potable;1;3,0;5;25;-7;2;867150,0;977004,61;12,67;813175,2;15735,6;38239,2;109854,61;PE;250;8,46;2;1;16;0;;0;0;0;;0
HIDRO-2025-01050;2023-10-19 13:28:39.828354;Norte;Industrial;TEC-0021;Impermeabilización;1;2,5;2;50;-3;3;200444,16;272909,06;36,15;92690,51;19089,92;88663,73;72464,9;;0;0,0;0;0;0;7457;vertederos;8203;0;0;;0
HIDRO-2025-00286;2023-10-20 13:28:39.814458;Sur;Privado;TEC-0049;Impermeabilización;1;2,7;1;120;2;5;409758,71;614638,06;50,0;220319,8;46231,04;143207,87;204879,35;;0;0,0;0;0;0;18059;400gr;19865;0;0;;0
HIDRO-2025-00405;2023-10-20 13:28:39.816527;Oeste;Municipal;TEC-0002;Reparación;1;2,4;5;10;-7;3;43350,76;37120,2;-14,37;42598,93;296,11;455,71;-6230,56;FD;400;0,199;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00883;2023-10-20 13:28:39.825473;Sur;Municipal;TEC-0047;Red Agua Potable;2;2,7;1;3;-1;1;17964,1;26946,15;50,0;14868,7;770,0;2325,4;8982,05;PE;110;0,77;1;1;1;0;;0;0;0;;0
HIDRO-2025-00176;2023-10-21 13:28:39.812564;Central;Municipal;TEC-0047;Impermeabilización;2;2,6;3;156;-4;1;482872,32;660854,45;36,86;223292,52;45987,84;213591,96;177982,13;;0;0,0;0;0;0;17964;vertederos;19760;0;0;;0
HIDRO-2025-00348;2023-10-21 13:28:39.815536;Central;Municipal;TEC-0044;Red Agua Potable;2;2,7;4;192;-7;3;19201011,7;25621865,6;33,44;18837399,1;91642,2;271970,4;6420853,9;PE;500;49,27;14;4;98;0;;0;0;0;;0
HIDRO-2025-00586;2023-10-21 13:28:39.819901;Sur;Municipal;TEC-0034;Impermeabilización;1;1,3;2;56;2;0;225899,52;233673,24;3,44;104461,72;21514,24;99923,56;7773,72;;0;0,0;0;0;0;8404;vertederos;9244;0;0;;0
HIDRO-2025-00257;2023-10-22 13:28:39.813963;Sur;Comunidad de Regantes;TEC-0027;Reparación;2;2,1;3;9;6;2;7238,49;8847,75;22,23;6481,65;156,24;600,6;1609,26;PE;200;0,07;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-01293;2023-10-22 13:28:39.832524;Norte;Comunidad de Regantes;TEC-0025;Riego Agrícola;1;1,4;1;8;0;2;102125,0;130897,45;28,17;90617,5;2940,0;8567,5;28772,45;;160;2,25;0;0;0;0;;0;4;1;;0
HIDRO-2025-00692;2023-10-23 13:28:39.822174;Sur;Municipal;TEC-0036;Impermeabilización;2;2,8;3;143;-5;3;373931,2;531441,56;42,12;201056,0;42188,8;130686,4;157510,36;;0;0,0;0;0;0;16480;400gr;18128;0;0;;0
HIDRO-2025-01339;2023-10-23 13:28:39.833279;Central;Municipal;TEC-0022;Riego Agrícola;1;1,1;5;17;-7;2;468196,8;405724,72;-13,34;425772,8;12909,6;29514,4;-62472,08;;200;6,86;0;0;0;0;;0;13;1;;0
HIDRO-2025-00367;2023-10-24 13:28:39.815871;Oeste;Industrial;TEC-0040;Red Agua Potable;1;1,9;2;3;0;3;19597,2;24756,35;26,33;16220,4;840,0;2536,8;5159,15;PE;110;0,84;1;1;1;0;;0;0;0;;0
HIDRO-2025-00973;2023-10-24 13:28:39.827016;Oeste;Comunidad de Regantes;TEC-0038;Reparación;2;2,7;2;5;-3;1;4136,28;5244,61;26,8;3703,8;89,28;343,2;1108,33;PE;200;0,04;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00426;2023-10-25 13:28:39.816886;Este;Municipal;TEC-0009;Riego Agrícola;1;1,2;3;19;-2;1;553995,6;515662,09;-6,92;503807,6;15253,2;34934,8;-38333,51;;200;8,12;0;0;0;0;;0;16;1;;0
HIDRO-2025-00564;2023-10-25 13:28:39.819517;Central;Privado;TEC-0039;Red Agua Potable;1;1,8;4;81;-5;2;10537758,4;10664907,25;1,21;10338203,2;50294,4;149260,8;127148,85;PE;500;27,04;8;2;54;0;;0;0;0;;0
HIDRO-2025-00839;2023-10-25 13:28:39.824719;Central;Industrial;TEC-0001;Red Agua Potable;1;2,5;2;95;-3;3;2149759,6;2836904,76;31,96;1954989,1;58906,2;135864,3;687145,16;PE;200;31,67;9;3;63;0;;0;0;0;;0
HIDRO-2025-00102;2023-10-26 13:28:39.811256;Central;Privado;TEC-0039;Riego Agrícola;3;1,9;1;25;1;2;103152,9;154729,35;50,0;85373,8;150,0;17629,1;51576,45;;90;6,29;0;0;0;0;;0;12;1;;0
HIDRO-2025-00753;2023-10-26 13:28:39.823228;Central;Municipal;TEC-0003;Reparación;1;1,0;3;14;-5;0;12942,58;13344,14;3,1;12312,01;209,06;421,5;401,56;FD;100;0,281;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-01222;2023-10-26 13:28:39.831298;Oeste;Municipal;TEC-0007;Red Agua Potable;1;2,7;3;81;-5;1;2039362,1;2744776,98;34,59;1974250,1;16820,6;48291,4;705414,88;FD;250;27,13;8;2;54;0;;0;0;0;;0
HIDRO-2025-00259;2023-10-27 13:28:39.813996;Central;Municipal;TEC-0042;Reparación;1;2,1;2;13;-3;6;8528,55;11166,01;30,93;7444,01;308,4;776,14;2637,47;PE;110;0,257;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01261;2023-10-27 13:28:39.831959;Central;Municipal;TEC-0017;Reparación;2;2,2;2;14;-2;3;20672,97;27911,64;35,02;20091,24;157,73;424,0;7238,67;FD;300;0,106;0;0;0;0;;0;0;0;Sustitución;2
HIDRO-2025-00383;2023-10-28 13:28:39.816142;Oeste;Comunidad de Regantes;TEC-0007;Red Agua Potable;2;1,7;2;49;3;3;390685,1;485648,72;24,31;364248,7;7731,4;18705,0;94963,62;FD;100;12,47;3;1;24;0;;0;0;0;;0
HIDRO-2025-00450;2023-10-28 13:28:39.817350;Oeste;Industrial;TEC-0023;Riego Agrícola;2;2,9;1;26;0;0;374048,4;561072,6;50,0;331948,8;10466,8;31632,8;187024,2;;160;8,32;0;0;0;0;;0;16;1;;0
HIDRO-2025-00709;2023-10-28 13:28:39.822462;Central;Industrial;TEC-0029;Impermeabilización;3;1,3;3;172;-4;3;365740,11;429360,28;17,39;196651,8;41264,64;127823,67;63620,17;;0;0,0;0;0;0;16119;400gr;17731;0;0;;0
HIDRO-2025-01005;2023-10-28 13:28:39.827570;Central;Comunidad de Regantes;TEC-0023;Reparación;2;2,6;5;27;-4;2;9787,73;12669,0;29,44;8982,08;190,65;615,0;2881,28;FD;100;0,205;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-00375;2023-10-30 13:28:39.816006;Sur;Privado;TEC-0039;Impermeabilización;2;2,8;1;40;-1;2;103829,44;155744,16;50,0;55827,2;11714,56;36287,68;51914,72;;0;0,0;0;0;0;4576;400gr;5034;0;0;;0
HIDRO-2025-00697;2023-10-30 13:28:39.822261;Central;Industrial;TEC-0003;Impermeabilización;1;2,4;1;97;1;0;331568,97;492536,05;48,55;178278,6;37409,28;115881,09;160967,08;;0;0,0;0;0;0;14613;400gr;16074;0;0;;0
HIDRO-2025-00797;2023-10-30 13:28:39.823997;Central;Comunidad de Regantes;TEC-0041;Reparación;1;1,7;3;7;-3;2;20580,9;21801,91;5,93;20230,06;103,42;247,42;1221,01;FD;250;0,139;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00101;2023-10-31 13:28:39.811240;Oeste;Privado;TEC-0011;Riego Agrícola;1;1,4;5;33;-2;1;320125,0;281670,25;-12,01;265380,0;13800,0;40945,0;-38454,75;;110;13,5;0;0;0;0;;0;27;2;;0
HIDRO-2025-00322;2023-10-31 13:28:39.815079;Oeste;Privado;TEC-0043;Red Agua Potable;2;2,2;3;142;-5;2;1628630,0;1889768,43;16,03;1445035,0;45260,0;138335,0;261138,43;PE;160;36,5;10;3;73;0;;0;0;0;;0
HIDRO-2025-00412;2023-10-31 13:28:39.816648;Sur;Industrial;TEC-0016;Impermeabilización;1;2,9;5;81;-7;2;251484,8;295987,94;17,7;123422,88;31252,48;96809,44;44503,14;;0;0,0;0;0;0;12208;200gr;13429;0;0;;0
HIDRO-2025-01052;2023-10-31 13:28:39.828385;Este;Privado;TEC-0047;Riego Agrícola;1;1,3;2;32;-3;0;1330315,0;1692438,4;27,22;1247356,6;24349,8;58608,6;362123,4;;250;12,93;0;0;0;0;;0;25;2;;0
HIDRO-2025-01087;2023-10-31 13:28:39.829013;Norte;Industrial;TEC-0041;Red Agua Potable;1;1,9;4;145;-5;1;1126372,4;1226111,13;8,85;932286,8;48280,0;145805,6;99738,73;PE;110;48,28;14;4;96;0;;0;0;0;;0
HIDRO-2025-00624;2023-11-01 13:28:39.820589;Este;Municipal;TEC-0031;Riego Agrícola;1;2,2;3;6;-3;1;143000,0;168238,47;17,65;134015,6;2716,8;6267,6;25238,47;;250;1,38;0;0;0;0;;0;2;1;;0
HIDRO-2025-00628;2023-11-01 13:28:39.820657;Norte;Industrial;TEC-0046;Riego Agrícola;1;2,9;4;10;-6;2;149602,2;167649,9;12,06;132752,9;4254,4;12594,9;18047,7;;160;3,31;0;0;0;0;;0;6;1;;0
HIDRO-2025-00874;2023-11-01 13:28:39.825321;Norte;Municipal;TEC-0008;Riego Agrícola;1;1,6;3;33;-1;1;314435,8;356589,58;13,41;260660,6;13560,0;40215,2;42153,78;;110;13,26;0;0;0;0;;0;26;2;;0
HIDRO-2025-00422;2023-11-02 13:28:39.816815;Oeste;Municipal;TEC-0024;Red Agua Potable;2;1,3;1;125;1;1;3144160,8;4476364,65;42,37;3040221,6;39779,2;64160,0;1332203,85;FD;300;32,08;9;3;64;0;;0;0;0;;0
HIDRO-2025-00443;2023-11-02 13:28:39.817225;Central;Privado;TEC-0027;Impermeabilización;2;1,1;4;86;-5;1;266165,76;248523,02;-6,63;123081,86;25349,12;117734,78;-17642,74;;0;0,0;0;0;0;9902;vertederos;10892;0;0;;0
HIDRO-2025-00906;2023-11-02 13:28:39.825871;Oeste;Comunidad de Regantes;TEC-0048;Red Agua Potable;3;1,8;3;195;-4;2;2760679,6;3464120,65;25,48;2510559,1;75646,2;174474,3;703441,05;PE;200;40,67;12;4;81;0;;0;0;0;;0
HIDRO-2025-00580;2023-11-04 13:28:39.819794;Central;Municipal;TEC-0006;Riego Agrícola;2;2,3;5;24;-7;3;527432,4;659399,56;25,02;479647,9;14527,8;33256,7;131967,16;;200;7,73;0;0;0;0;;0;15;1;;0
HIDRO-2025-00801;2023-11-04 13:28:39.824066;Este;Municipal;TEC-0032;Red Agua Potable;1;1,9;1;74;2;1;6223164,4;9060339,87;45,59;6054054,0;45718,8;123391,6;2837175,47;PE;400;24,58;7;2;49;0;;0;0;0;;0
HIDRO-2025-00065;2023-11-05 13:28:39.810571;Este;Comunidad de Regantes;TEC-0031;Reparación;3;1,8;4;43;-6;1;19170,07;26931,99;40,49;16481,91;397,3;2290,86;7761,92;PE;200;0,178;0;0;0;0;;0;0;0;Fuga;3
HIDRO-2025-00918;2023-11-05 13:28:39.826078;Sur;Industrial;TEC-0002;Red Agua Potable;1;2,3;3;121;-5;1;5912483,2;7025867,95;18,83;5769765,3;50133,2;92584,7;1113384,75;FD;400;40,43;12;4;80;0;;0;0;0;;0
HIDRO-2025-01035;2023-11-06 13:28:39.828097;Central;Comunidad de Regantes;TEC-0050;Red Agua Potable;3;2,1;1;98;0;6;1392218,8;2026412,07;45,55;1266082,3;38148,6;87987,9;634193,27;PE;200;20,51;6;2;41;0;;0;0;0;;0
HIDRO-2025-00221;2023-11-07 13:28:39.813342;Norte;Municipal;TEC-0046;Red Agua Potable;1;1,3;4;38;-7;1;560640,0;484270,32;-13,62;533504,0;7936,0;19200,0;-76369,68;FD;150;12,8;3;1;25;0;;0;0;0;;0
HIDRO-2025-00404;2023-11-08 13:28:39.816509;Norte;Industrial;TEC-0047;Red Agua Potable;2;1,8;3;47;-5;1;811166,0;970335,47;19,62;737673,5;22227,0;51265,5;159169,47;PE;200;11,95;3;1;23;0;;0;0;0;;0
HIDRO-2025-00233;2023-11-10 13:28:39.813550;Este;Privado;TEC-0033;Impermeabilización;1;1,1;2;99;-3;3;335653,17;369346,76;10,04;180474,6;37870,08;117308,49;33693,59;;0;0,0;0;0;0;14793;400gr;16272;0;0;;0
HIDRO-2025-00298;2023-11-10 13:28:39.814666;Oeste;Municipal;TEC-0033;Riego Agrícola;3;2,8;2;56;-2;0;984768,4;1477152,6;50,0;895543,9;27139,8;62084,7;492384,2;;200;14,43;0;0;0;0;;0;28;2;;0
HIDRO-2025-00531;2023-11-11 13:28:39.818801;Central;Privado;TEC-0041;Red Agua Potable;2;2,9;2;167;-3;7;997357,5;1434555,95;43,84;825502,5;42750,0;129105,0;437198,45;PE;110;42,75;12;4;85;0;;0;0;0;;0
HIDRO-2025-00759;2023-11-11 13:28:39.823331;Este;Municipal;TEC-0045;Impermeabilización;1;2,8;5;39;-7;4;132645,74;146509,36;10,45;71321,2;14965,76;46358,78;13863,62;;0;0,0;0;0;0;5846;400gr;6431;0;0;;0
HIDRO-2025-00582;2023-11-12 13:28:39.819832;Sur;Privado;TEC-0029;Riego Agrícola;2;1,0;1;34;-1;0;694879,6;860631,88;23,85;631894,1;19216,2;43769,3;165752,28;;200;10,17;0;0;0;0;;0;20;2;;0
HIDRO-2025-01366;2023-11-12 13:28:39.833746;Sur;Privado;TEC-0020;Reparación;2;2,1;4;12;-4;0;3321,95;4438,83;33,62;2635,81;136,5;549,64;1116,88;PE;110;0,091;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-00585;2023-11-13 13:28:39.819884;Este;Industrial;TEC-0027;Impermeabilización;1;1,8;3;35;-5;1;117715,72;124707,7;5,94;63293,6;13281,28;41140,84;6991,98;;0;0,0;0;0;0;5188;400gr;5707;0;0;;0
HIDRO-2025-00737;2023-11-13 13:28:39.822949;Norte;Municipal;TEC-0049;Red Agua Potable;1;2,1;4;101;-4;1;8509379,8;10727130,98;26,06;8278143,0;62514,6;168722,2;2217751,18;PE;400;33,61;10;3;67;0;;0;0;0;;0
HIDRO-2025-01466;2023-11-13 13:28:39.835500;Central;Industrial;TEC-0047;Impermeabilización;1;2,6;3;113;-3;0;350055,8;376545,58;7,57;171799,23;43502,08;134754,49;26489,78;;0;0,0;0;0;0;16993;200gr;18692;0;0;;0
HIDRO-2025-00576;2023-11-14 13:28:39.819726;Sur;Industrial;TEC-0035;Red Agua Potable;1;1,9;2;31;-1;1;1074200,0;1215854,36;13,19;1007337,6;19492,8;47369,6;141654,36;PE;250;10,48;3;1;20;0;;0;0;0;;0
HIDRO-2025-00923;2023-11-14 13:28:39.826165;Norte;Privado;TEC-0040;Riego Agrícola;1;1,2;2;21;12;1;922325,0;895983,73;-2,86;864841,4;16834,2;40649,4;-26341,27;;250;8,97;0;0;0;0;;0;17;1;;0
HIDRO-2025-01269;2023-11-14 13:28:39.832110;Este;Comunidad de Regantes;TEC-0028;Reparación;1;2,4;3;6;-3;0;12092,27;14420,0;19,25;11296,59;272,3;523,38;2327,72;PE;200;0,122;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00198;2023-11-15 13:28:39.812947;Este;Industrial;TEC-0040;Red Agua Potable;2;2,5;5;99;-7;3;1905559,5;2199313,74;15,42;1844719,5;15717,0;45123,0;293754,24;FD;250;25,35;7;2;50;0;;0;0;0;;0
HIDRO-2025-00500;2023-11-15 13:28:39.818265;Oeste;Industrial;TEC-0011;Impermeabilización;1;2,2;2;124;-2;2;420604,53;532253,84;26,54;226151,4;47454,72;146998,41;111649,31;;0;0,0;0;0;0;18537;400gr;20391;0;0;;0
HIDRO-2025-00510;2023-11-15 13:28:39.818439;Central;Industrial;TEC-0015;Red Agua Potable;1;1,1;2;16;13;0;1329195,0;1597338,75;20,17;1293075,0;9765,0;26355,0;268143,75;PE;400;5,25;1;1;10;0;;0;0;0;;0
HIDRO-2025-01342;2023-11-15 13:28:39.833340;Sur;Industrial;TEC-0027;Red Agua Potable;3;1,9;5;183;-6;2;1697791,0;1929336,48;13,64;1506399,5;47182,0;144209,5;231545,48;PE;160;38,05;11;3;76;0;;0;0;0;;0
HIDRO-2025-00069;2023-11-16 13:28:39.810642;Oeste;Industrial;TEC-0039;Reparación;3;1,4;2;17;-3;1;9976,46;13878,9;39,12;8889,12;160,7;926,64;3902,44;PE;200;0,072;0;0;0;0;;0;0;0;Sustitución;3
